sgd,als,user,item
1.083817712172907,0.9426797569219457,1.0169127898931287,1.0459774119651963
1.0865853206585099,0.9461514342204166,1.0229374535279605,1.0504648127137146
1.083594841084331,0.9427036351325514,1.0201744888973536,1.0456865496025078
